date,lake,chl_mean,chl_p90,FAI_mean,NDCI_mean,NDVI_mean,NDWI_mean,water_px,is_imputed_row,chl_mean_clip0,coverage,coverage_pct
2025-05-08,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-09,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-10,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-11,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-12,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-13,amatitlan,21.89096450805664,46.81778335571289,0.014110383577644825,0.30051565170288086,0.05220770463347435,0.2555696368217468,106573.0,False,21.895864486694336,106573.0,0.7999834858391071
2025-05-14,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-15,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-16,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-17,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-18,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-19,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-20,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-21,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-22,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-23,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-24,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-25,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-26,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-27,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-28,amatitlan,7.46666955947876,11.24426555633545,0.0042501636780798435,0.1705777645111084,-0.1854611188173294,0.3915981650352478,71447.0,False,7.485532283782959,71447.0,0.5363123878726007
2025-05-29,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-30,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-05-31,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-06-01,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-06-02,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-06-03,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
